area_code,sales,cogs,total_expenses,inventory,budget_profit,budget_cogs,productid,week,month,year,weekday,state,market,product
614,143.0,57.0,45.0,323.0,50.0,60.0,1,9,3,2011,1,Ohio,Central,Amaretto
614,131.0,52.0,45.0,405.0,60.0,40.0,1,39,10,2011,5,Ohio,Central,Amaretto
614,140.0,57.0,41.0,364.0,50.0,60.0,2,53,1,2010,4,Ohio,Central,Columbian
614,93.0,38.0,36.0,414.0,20.0,40.0,2,22,6,2010,1,Ohio,Central,Columbian
614,114.0,46.0,36.0,424.0,40.0,40.0,2,44,11,2010,0,Ohio,Central,Columbian
614,101.0,41.0,36.0,435.0,20.0,40.0,2,48,12,2010,2,Ohio,Central,Columbian
614,157.0,57.0,43.0,364.0,50.0,60.0,2,52,1,2011,5,Ohio,Central,Columbian
614,114.0,43.0,35.0,424.0,40.0,40.0,2,35,9,2011,3,Ohio,Central,Columbian
614,150.0,63.0,87.0,435.0,20.0,60.0,3,53,1,2010,4,Ohio,Central,Decaf Irish Cream
614,129.0,54.0,78.0,427.0,20.0,50.0,3,5,2,2010,0,Ohio,Central,Decaf Irish Cream
614,89.0,37.0,63.0,513.0,10.0,30.0,3,30,8,2010,6,Ohio,Central,Decaf Irish Cream
614,134.0,52.0,77.0,509.0,20.0,50.0,3,35,9,2011,3,Ohio,Central,Decaf Irish Cream
614,133.0,52.0,76.0,509.0,10.0,50.0,3,44,11,2011,1,Ohio,Central,Decaf Irish Cream
614,341.0,170.0,72.0,1091.0,140.0,190.0,5,53,1,2010,4,Ohio,Central,Caffe Mocha
614,346.0,162.0,69.0,1059.0,130.0,180.0,5,9,3,2011,1,Ohio,Central,Caffe Mocha
614,130.0,58.0,56.0,338.0,40.0,60.0,6,53,1,2010,4,Ohio,Central,Decaf Espresso
614,132.0,59.0,55.0,331.0,40.0,60.0,6,5,2,2010,0,Ohio,Central,Decaf Espresso
614,120.0,54.0,54.0,404.0,70.0,70.0,6,39,10,2010,4,Ohio,Central,Decaf Espresso
614,114.0,51.0,49.0,419.0,30.0,50.0,6,26,7,2011,4,Ohio,Central,Decaf Espresso
614,44.0,18.0,17.0,478.0,20.0,10.0,8,22,6,2010,1,Ohio,Central,Chamomile
614,49.0,20.0,16.0,464.0,30.0,10.0,8,17,5,2011,6,Ohio,Central,Chamomile
614,78.0,29.0,19.0,490.0,30.0,20.0,8,48,12,2011,3,Ohio,Central,Chamomile
614,75.0,30.0,19.0,820.0,40.0,20.0,9,13,4,2010,3,Ohio,Central,Lemon
614,57.0,23.0,18.0,868.0,40.0,10.0,9,26,7,2010,3,Ohio,Central,Lemon
614,88.0,36.0,22.0,862.0,40.0,30.0,9,44,11,2010,0,Ohio,Central,Lemon
614,90.0,32.0,20.0,821.0,50.0,20.0,9,52,1,2011,5,Ohio,Central,Lemon
614,77.0,29.0,20.0,862.0,40.0,20.0,9,35,9,2011,3,Ohio,Central,Lemon
614,200.0,80.0,58.0,640.0,60.0,60.0,11,5,2,2010,0,Ohio,Central,Darjeeling
614,213.0,80.0,58.0,640.0,60.0,60.0,11,5,2,2011,1,Ohio,Central,Darjeeling
614,283.0,114.0,64.0,810.0,100.0,90.0,11,31,8,2011,0,Ohio,Central,Darjeeling
614,265.0,99.0,63.0,798.0,70.0,80.0,11,35,9,2011,3,Ohio,Central,Darjeeling
614,210.0,78.0,57.0,798.0,60.0,60.0,11,44,11,2011,1,Ohio,Central,Darjeeling
614,218.0,91.0,51.0,656.0,80.0,50.0,12,39,10,2010,4,Ohio,Central,Earl Grey
617,649.0,54.0,48.0,-1006.0,530.0,50.0,2,22,6,2010,1,Massachusetts,East,Columbian
617,658.0,52.0,46.0,-2033.0,560.0,40.0,2,31,8,2011,0,Massachusetts,East,Columbian
617,50.0,20.0,17.0,482.0,20.0,20.0,13,35,9,2010,2,Massachusetts,East,Green Tea
617,53.0,20.0,17.0,482.0,20.0,20.0,13,35,9,2011,3,Massachusetts,East,Green Tea
617,117.0,52.0,77.0,458.0,10.0,40.0,5,13,4,2010,3,Massachusetts,East,Caffe Mocha
617,141.0,63.0,90.0,435.0,-10.0,60.0,5,52,1,2011,5,Massachusetts,East,Caffe Mocha
617,124.0,55.0,54.0,410.0,20.0,40.0,9,44,11,2010,0,Massachusetts,East,Lemon
617,82.0,33.0,20.0,870.0,40.0,30.0,11,48,12,2010,2,Massachusetts,East,Darjeeling
617,77.0,29.0,20.0,862.0,30.0,30.0,11,35,9,2011,3,Massachusetts,East,Darjeeling
617,291.0,145.0,65.0,1304.0,100.0,130.0,7,26,7,2010,3,Massachusetts,East,Regular Espresso
617,382.0,170.0,75.0,1091.0,110.0,160.0,7,52,1,2011,5,Massachusetts,East,Regular Espresso
617,387.0,181.0,74.0,1283.0,120.0,170.0,7,44,11,2011,1,Massachusetts,East,Regular Espresso
618,461.0,195.0,101.0,956.0,180.0,200.0,2,17,5,2011,6,Illinois,Central,Columbian
618,312.0,127.0,63.0,671.0,140.0,130.0,3,17,5,2010,5,Illinois,Central,Decaf Irish Cream
618,589.0,253.0,116.0,1686.0,280.0,290.0,5,35,9,2010,2,Illinois,Central,Caffe Mocha
618,322.0,123.0,46.0,959.0,130.0,110.0,8,48,12,2011,3,Illinois,Central,Chamomile
618,245.0,100.0,39.0,822.0,110.0,80.0,10,13,4,2010,3,Illinois,Central,Mint
618,228.0,94.0,34.0,562.0,90.0,80.0,11,22,6,2011,2,Illinois,Central,Darjeeling
618,131.0,52.0,49.0,662.0,30.0,40.0,12,30,8,2010,6,Illinois,Central,Earl Grey
619,116.0,113.0,59.0,2758.0,-50.0,130.0,1,44,11,2010,0,California,West,Amaretto
619,181.0,68.0,54.0,559.0,40.0,40.0,13,13,4,2011,4,California,West,Green Tea
619,254.0,104.0,38.0,871.0,120.0,80.0,8,17,5,2011,6,California,West,Chamomile
619,309.0,127.0,43.0,1007.0,150.0,100.0,8,26,7,2011,4,California,West,Chamomile
619,219.0,89.0,36.0,777.0,80.0,50.0,11,53,1,2010,4,California,West,Darjeeling
619,254.0,104.0,37.0,952.0,100.0,60.0,11,26,7,2011,4,California,West,Darjeeling
619,133.0,54.0,26.0,601.0,50.0,30.0,12,48,12,2010,2,California,West,Earl Grey
619,487.0,228.0,87.0,1436.0,150.0,210.0,4,5,2,2011,1,California,West,Caffe Latte
626,141.0,104.0,55.0,685.0,-20.0,130.0,1,5,2,2011,1,California,West,Amaretto
626,790.0,316.0,161.0,2580.0,450.0,390.0,2,35,9,2010,2,California,West,Columbian
626,650.0,260.0,143.0,2548.0,470.0,380.0,2,39,10,2010,4,California,West,Columbian
626,166.0,196.0,107.0,3139.0,-140.0,240.0,3,30,8,2010,6,California,West,Decaf Irish Cream
626,156.0,173.0,100.0,3909.0,-130.0,200.0,3,44,11,2011,1,California,West,Decaf Irish Cream
626,612.0,263.0,119.0,1433.0,220.0,250.0,6,17,5,2010,5,California,West,Decaf Espresso
626,245.0,100.0,40.0,981.0,110.0,80.0,8,35,9,2010,2,California,West,Chamomile
626,210.0,86.0,35.0,1003.0,80.0,80.0,8,48,12,2010,2,California,West,Chamomile
626,243.0,99.0,38.0,766.0,90.0,60.0,11,5,2,2010,0,California,West,Darjeeling
626,199.0,76.0,32.0,580.0,50.0,30.0,12,39,10,2011,5,California,West,Earl Grey
630,465.0,195.0,109.0,956.0,180.0,200.0,2,17,5,2010,5,Illinois,Central,Columbian
630,486.0,191.0,109.0,865.0,170.0,200.0,2,13,4,2011,4,Illinois,Central,Columbian
630,412.0,162.0,96.0,1148.0,140.0,170.0,2,35,9,2011,3,Illinois,Central,Columbian
630,267.0,109.0,56.0,585.0,120.0,110.0,3,9,3,2010,0,Illinois,Central,Decaf Irish Cream
630,345.0,141.0,69.0,764.0,160.0,140.0,3,22,6,2010,1,Illinois,Central,Decaf Irish Cream
630,376.0,154.0,72.0,817.0,170.0,160.0,3,30,8,2010,6,Illinois,Central,Decaf Irish Cream
630,312.0,127.0,63.0,830.0,130.0,120.0,3,48,12,2010,2,Illinois,Central,Decaf Irish Cream
630,687.0,295.0,130.0,1714.0,340.0,340.0,5,30,8,2010,6,Illinois,Central,Caffe Mocha
630,672.0,291.0,119.0,1742.0,340.0,330.0,5,26,7,2011,4,Illinois,Central,Caffe Mocha
630,567.0,228.0,108.0,1691.0,290.0,290.0,5,44,11,2011,1,Illinois,Central,Caffe Mocha
630,456.0,228.0,88.0,1459.0,180.0,260.0,6,53,1,2010,4,Illinois,Central,Decaf Espresso
630,521.0,260.0,96.0,1559.0,210.0,300.0,6,17,5,2010,5,Illinois,Central,Decaf Espresso
630,501.0,250.0,94.0,1820.0,240.0,320.0,6,48,12,2010,2,Illinois,Central,Decaf Espresso
630,487.0,228.0,87.0,1436.0,180.0,260.0,6,5,2,2011,1,Illinois,Central,Decaf Espresso
630,509.0,239.0,91.0,1417.0,200.0,270.0,6,9,3,2011,1,Illinois,Central,Decaf Espresso
630,276.0,113.0,42.0,897.0,130.0,90.0,8,22,6,2010,1,Illinois,Central,Chamomile
630,301.0,123.0,46.0,941.0,140.0,100.0,8,30,8,2010,6,Illinois,Central,Chamomile
630,259.0,99.0,39.0,766.0,110.0,80.0,8,5,2,2011,1,Illinois,Central,Chamomile
630,274.0,113.0,39.0,897.0,130.0,90.0,8,22,6,2011,2,Illinois,Central,Chamomile
630,190.0,83.0,39.0,623.0,60.0,70.0,9,53,1,2010,4,Illinois,Central,Lemon
630,193.0,84.0,39.0,603.0,60.0,70.0,9,9,3,2010,0,Illinois,Central,Lemon
630,190.0,83.0,40.0,574.0,60.0,70.0,9,22,6,2010,1,Illinois,Central,Lemon
630,132.0,58.0,31.0,548.0,50.0,40.0,9,35,9,2010,2,Illinois,Central,Lemon
630,90.0,39.0,24.0,541.0,40.0,20.0,9,39,10,2010,4,Illinois,Central,Lemon
630,206.0,84.0,39.0,603.0,60.0,70.0,9,9,3,2011,1,Illinois,Central,Lemon
630,198.0,81.0,33.0,984.0,80.0,70.0,10,44,11,2010,0,Illinois,Central,Mint
630,210.0,86.0,36.0,1003.0,80.0,80.0,10,48,12,2010,2,Illinois,Central,Mint
630,298.0,123.0,42.0,947.0,140.0,100.0,10,22,6,2011,2,Illinois,Central,Mint
630,212.0,81.0,34.0,588.0,80.0,60.0,11,35,9,2011,3,Illinois,Central,Darjeeling
630,142.0,54.0,26.0,601.0,50.0,40.0,11,48,12,2011,3,Illinois,Central,Darjeeling
630,189.0,75.0,55.0,549.0,50.0,60.0,12,5,2,2010,0,Illinois,Central,Earl Grey
630,170.0,68.0,53.0,559.0,40.0,50.0,12,13,4,2010,3,Illinois,Central,Earl Grey
630,189.0,75.0,55.0,659.0,50.0,60.0,12,44,11,2010,0,Illinois,Central,Earl Grey
630,168.0,67.0,54.0,677.0,40.0,50.0,12,48,12,2010,2,Illinois,Central,Earl Grey
630,159.0,64.0,48.0,593.0,50.0,50.0,12,17,5,2011,6,Illinois,Central,Earl Grey
630,160.0,60.0,50.0,656.0,40.0,50.0,12,35,9,2011,3,Illinois,Central,Earl Grey
631,712.0,284.0,152.0,2108.0,280.0,270.0,2,13,4,2010,3,New York,East,Columbian
631,228.0,94.0,35.0,608.0,120.0,90.0,13,26,7,2011,4,New York,East,Green Tea
631,638.0,260.0,131.0,1558.0,200.0,190.0,9,13,4,2010,3,New York,East,Lemon
631,576.0,245.0,127.0,1704.0,140.0,180.0,9,44,11,2010,0,New York,East,Lemon
631,796.0,294.0,144.0,1727.0,210.0,220.0,9,48,12,2011,3,New York,East,Lemon
631,175.0,239.0,95.0,4360.0,-100.0,130.0,10,39,10,2011,5,New York,East,Mint
631,232.0,95.0,37.0,809.0,120.0,100.0,11,5,2,2010,0,New York,East,Darjeeling
631,323.0,132.0,47.0,994.0,170.0,130.0,11,30,8,2010,6,New York,East,Darjeeling
631,223.0,91.0,37.0,777.0,120.0,90.0,12,13,4,2010,3,New York,East,Earl Grey
631,259.0,99.0,39.0,766.0,130.0,100.0,12,5,2,2011,1,New York,East,Earl Grey
631,490.0,228.0,87.0,1459.0,200.0,210.0,7,53,1,2010,4,New York,East,Regular Espresso
631,675.0,260.0,97.0,1405.0,340.0,240.0,7,22,6,2010,1,New York,East,Regular Espresso
631,541.0,266.0,91.0,1355.0,190.0,250.0,7,26,7,2011,4,New York,East,Regular Espresso
636,190.0,85.0,66.0,494.0,40.0,90.0,2,53,1,2010,4,Missouri,Central,Columbian
636,169.0,76.0,62.0,613.0,40.0,80.0,2,26,7,2010,3,Missouri,Central,Columbian
636,176.0,75.0,44.0,956.0,60.0,70.0,3,5,2,2011,1,Missouri,Central,Decaf Irish Cream
636,151.0,65.0,42.0,1053.0,70.0,50.0,3,39,10,2011,5,Missouri,Central,Decaf Irish Cream
636,148.0,63.0,40.0,1075.0,40.0,60.0,3,48,12,2011,3,Missouri,Central,Decaf Irish Cream
636,88.0,39.0,47.0,250.0,0.0,30.0,13,48,12,2010,2,Missouri,Central,Green Tea
636,80.0,33.0,46.0,190.0,0.0,20.0,13,9,3,2011,1,Missouri,Central,Green Tea
636,109.0,44.0,24.0,844.0,50.0,50.0,5,17,5,2010,5,Missouri,Central,Caffe Mocha
636,108.0,44.0,22.0,844.0,50.0,50.0,5,17,5,2011,6,Missouri,Central,Caffe Mocha
636,82.0,34.0,19.0,890.0,40.0,30.0,5,31,8,2011,0,Missouri,Central,Caffe Mocha
636,110.0,42.0,23.0,771.0,60.0,40.0,6,5,2,2011,1,Missouri,Central,Decaf Espresso
636,88.0,36.0,20.0,828.0,40.0,40.0,6,22,6,2011,2,Missouri,Central,Decaf Espresso
636,86.0,33.0,21.0,836.0,50.0,40.0,6,44,11,2011,1,Missouri,Central,Decaf Espresso
636,104.0,43.0,69.0,256.0,10.0,30.0,8,5,2,2010,0,Missouri,Central,Chamomile
636,106.0,44.0,69.0,325.0,10.0,30.0,8,35,9,2010,2,Missouri,Central,Chamomile
636,140.0,59.0,77.0,338.0,10.0,50.0,8,26,7,2011,4,Missouri,Central,Chamomile
636,150.0,63.0,80.0,332.0,20.0,50.0,8,31,8,2011,0,Missouri,Central,Chamomile
636,106.0,88.0,50.0,715.0,-10.0,70.0,9,9,3,2010,0,Missouri,Central,Lemon
636,141.0,116.0,58.0,1142.0,0.0,90.0,9,22,6,2010,1,Missouri,Central,Lemon
636,142.0,93.0,52.0,840.0,10.0,70.0,9,13,4,2011,4,Missouri,Central,Lemon
636,135.0,98.0,49.0,973.0,0.0,80.0,9,17,5,2011,6,Missouri,Central,Lemon
636,88.0,37.0,40.0,195.0,10.0,30.0,11,13,4,2010,3,Missouri,Central,Darjeeling
636,96.0,41.0,41.0,239.0,20.0,30.0,11,22,6,2010,1,Missouri,Central,Darjeeling
636,103.0,44.0,42.0,258.0,30.0,30.0,11,26,7,2010,3,Missouri,Central,Darjeeling
636,92.0,39.0,40.0,244.0,30.0,20.0,11,39,10,2010,4,Missouri,Central,Darjeeling
636,87.0,35.0,38.0,248.0,10.0,20.0,11,44,11,2011,1,Missouri,Central,Darjeeling
636,76.0,34.0,45.0,211.0,0.0,20.0,12,44,11,2010,0,Missouri,Central,Earl Grey
641,58.0,23.0,17.0,843.0,30.0,20.0,1,22,6,2010,1,Iowa,Central,Amaretto
641,63.0,25.0,19.0,851.0,30.0,20.0,1,30,8,2010,6,Iowa,Central,Amaretto
641,41.0,16.0,15.0,851.0,20.0,10.0,1,48,12,2010,2,Iowa,Central,Amaretto
641,62.0,28.0,29.0,965.0,20.0,20.0,2,53,1,2010,4,Iowa,Central,Columbian
641,63.0,28.0,29.0,958.0,20.0,20.0,2,9,3,2010,0,Iowa,Central,Columbian
641,69.0,28.0,30.0,965.0,20.0,20.0,2,52,1,2011,5,Iowa,Central,Columbian
641,67.0,28.0,29.0,961.0,20.0,20.0,2,5,2,2011,1,Iowa,Central,Columbian
641,69.0,32.0,28.0,996.0,20.0,30.0,2,22,6,2011,2,Iowa,Central,Columbian
641,74.0,31.0,30.0,1009.0,10.0,30.0,2,48,12,2011,3,Iowa,Central,Columbian
641,32.0,14.0,17.0,602.0,10.0,10.0,3,30,8,2010,6,Iowa,Central,Decaf Irish Cream
641,23.0,10.0,15.0,598.0,10.0,0.0,3,39,10,2010,4,Iowa,Central,Decaf Irish Cream
641,23.0,10.0,16.0,596.0,10.0,0.0,3,44,11,2010,0,Iowa,Central,Decaf Irish Cream
641,58.0,23.0,19.0,620.0,20.0,20.0,3,5,2,2011,1,Iowa,Central,Decaf Irish Cream
641,52.0,21.0,19.0,614.0,20.0,20.0,3,13,4,2011,4,Iowa,Central,Decaf Irish Cream
641,32.0,14.0,16.0,602.0,10.0,10.0,3,31,8,2011,0,Iowa,Central,Decaf Irish Cream
641,25.0,10.0,15.0,598.0,10.0,0.0,3,39,10,2011,5,Iowa,Central,Decaf Irish Cream
641,49.0,20.0,16.0,808.0,20.0,20.0,5,26,7,2010,3,Iowa,Central,Caffe Mocha
641,62.0,23.0,17.0,800.0,50.0,20.0,5,39,10,2011,5,Iowa,Central,Caffe Mocha
641,43.0,0.0,12.0,559.0,40.0,0.0,6,26,7,2010,3,Iowa,Central,Decaf Espresso
641,43.0,0.0,11.0,344.0,40.0,0.0,6,48,12,2010,2,Iowa,Central,Decaf Espresso
641,546.0,234.0,110.0,1310.0,200.0,200.0,8,53,1,2010,4,Iowa,Central,Chamomile
641,567.0,243.0,112.0,1260.0,210.0,200.0,8,9,3,2010,0,Iowa,Central,Chamomile
641,634.0,272.0,121.0,1616.0,230.0,230.0,8,22,6,2010,1,Iowa,Central,Chamomile
641,576.0,247.0,113.0,1744.0,200.0,230.0,8,48,12,2010,2,Iowa,Central,Chamomile
641,611.0,234.0,116.0,1310.0,200.0,200.0,8,52,1,2011,5,Iowa,Central,Chamomile
641,672.0,291.0,120.0,1742.0,240.0,250.0,8,26,7,2011,4,Iowa,Central,Chamomile
641,567.0,228.0,108.0,1691.0,180.0,210.0,8,44,11,2011,1,Iowa,Central,Chamomile
641,298.0,122.0,62.0,789.0,130.0,90.0,9,39,10,2010,4,Iowa,Central,Lemon
641,262.0,95.0,56.0,608.0,90.0,80.0,9,52,1,2011,5,Iowa,Central,Lemon
641,285.0,109.0,56.0,585.0,110.0,90.0,9,9,3,2011,1,Iowa,Central,Lemon
641,296.0,113.0,58.0,803.0,100.0,100.0,9,44,11,2011,1,Iowa,Central,Lemon
641,521.0,260.0,97.0,1715.0,150.0,220.0,11,22,6,2010,1,Iowa,Central,Darjeeling
641,498.0,249.0,94.0,1775.0,140.0,210.0,11,35,9,2010,2,Iowa,Central,Darjeeling
641,501.0,250.0,95.0,1820.0,120.0,210.0,11,48,12,2010,2,Iowa,Central,Darjeeling
641,487.0,228.0,88.0,1436.0,140.0,190.0,11,5,2,2011,1,Iowa,Central,Darjeeling
641,534.0,250.0,95.0,1820.0,120.0,210.0,11,48,12,2011,3,Iowa,Central,Darjeeling
641,654.0,294.0,144.0,1838.0,170.0,240.0,12,48,12,2010,2,Iowa,Central,Earl Grey
641,611.0,245.0,132.0,1419.0,160.0,210.0,12,52,1,2011,5,Iowa,Central,Earl Grey
641,569.0,240.0,125.0,1391.0,150.0,200.0,12,5,2,2011,1,Iowa,Central,Earl Grey
641,716.0,302.0,147.0,1783.0,210.0,250.0,12,35,9,2011,3,Iowa,Central,Earl Grey
641,581.0,245.0,127.0,1784.0,130.0,200.0,12,44,11,2011,1,Iowa,Central,Earl Grey
646,890.0,356.0,177.0,2476.0,350.0,340.0,2,22,6,2010,1,New York,East,Columbian
646,749.0,302.0,148.0,2250.0,300.0,280.0,2,17,5,2011,6,New York,East,Columbian
646,245.0,100.0,40.0,598.0,130.0,100.0,13,30,8,2010,6,New York,East,Green Tea
646,199.0,81.0,34.0,588.0,100.0,80.0,13,35,9,2010,2,New York,East,Green Tea
646,211.0,81.0,34.0,441.0,100.0,80.0,13,9,3,2011,1,New York,East,Green Tea
646,69.0,121.0,143.0,1673.0,-180.0,110.0,5,17,5,2010,5,New York,East,Caffe Mocha
646,68.0,121.0,133.0,1673.0,-180.0,110.0,5,17,5,2011,6,New York,East,Caffe Mocha
646,653.0,284.0,140.0,1565.0,180.0,210.0,9,30,8,2010,6,New York,East,Lemon
646,320.0,132.0,44.0,994.0,170.0,130.0,11,31,8,2011,0,New York,East,Darjeeling
646,219.0,89.0,36.0,777.0,110.0,90.0,12,53,1,2010,4,New York,East,Earl Grey
646,254.0,104.0,38.0,821.0,120.0,110.0,12,17,5,2011,6,New York,East,Earl Grey
646,543.0,266.0,98.0,1319.0,190.0,250.0,7,30,8,2010,6,New York,East,Regular Espresso
646,675.0,211.0,83.0,933.0,390.0,200.0,7,44,11,2010,0,New York,East,Regular Espresso
650,95.0,141.0,63.0,1514.0,-110.0,170.0,1,22,6,2011,2,California,West,Amaretto
650,756.0,302.0,159.0,2250.0,410.0,380.0,2,17,5,2010,5,California,West,Columbian
650,910.0,364.0,178.0,2617.0,520.0,450.0,2,30,8,2010,6,California,West,Columbian
650,904.0,364.0,166.0,2654.0,530.0,450.0,2,26,7,2011,4,California,West,Columbian
650,118.0,144.0,91.0,862.0,-120.0,180.0,3,53,1,2010,4,California,West,Decaf Irish Cream
650,127.0,154.0,94.0,1288.0,-120.0,190.0,3,9,3,2010,0,California,West,Decaf Irish Cream
650,139.0,154.0,93.0,3654.0,-100.0,220.0,3,39,10,2011,5,California,West,Decaf Irish Cream
650,189.0,75.0,55.0,659.0,40.0,50.0,13,44,11,2010,0,California,West,Green Tea
650,201.0,72.0,57.0,558.0,50.0,40.0,13,52,1,2011,5,California,West,Green Tea
650,130.0,52.0,46.0,662.0,20.0,30.0,13,31,8,2011,0,California,West,Green Tea
650,342.0,144.0,153.0,874.0,50.0,130.0,5,22,6,2011,2,California,West,Caffe Mocha
650,678.0,291.0,128.0,1742.0,260.0,270.0,6,26,7,2010,3,California,West,Decaf Espresso
650,262.0,95.0,39.0,821.0,100.0,80.0,8,52,1,2011,5,California,West,Chamomile
650,567.0,260.0,102.0,1319.0,200.0,220.0,9,26,7,2010,3,California,West,Lemon
650,213.0,83.0,42.0,623.0,60.0,70.0,10,52,1,2011,5,California,West,Mint
650,134.0,54.0,26.0,456.0,60.0,30.0,12,53,1,2010,4,California,West,Earl Grey
650,123.0,50.0,26.0,589.0,40.0,30.0,12,44,11,2010,0,California,West,Earl Grey
650,212.0,81.0,34.0,588.0,70.0,50.0,12,35,9,2011,3,California,West,Earl Grey
650,516.0,260.0,89.0,1559.0,180.0,240.0,4,17,5,2011,6,California,West,Caffe Latte
660,159.0,72.0,57.0,606.0,40.0,70.0,2,31,8,2011,0,Missouri,Central,Columbian
660,167.0,76.0,44.0,965.0,50.0,80.0,3,13,4,2010,3,Missouri,Central,Decaf Irish Cream
660,148.0,68.0,42.0,998.0,40.0,70.0,3,17,5,2010,5,Missouri,Central,Decaf Irish Cream
660,142.0,65.0,42.0,1053.0,70.0,50.0,3,39,10,2010,4,Missouri,Central,Decaf Irish Cream
660,147.0,68.0,39.0,998.0,40.0,70.0,3,17,5,2011,6,Missouri,Central,Decaf Irish Cream
660,141.0,65.0,39.0,1042.0,50.0,60.0,3,22,6,2011,2,Missouri,Central,Decaf Irish Cream
660,94.0,39.0,47.0,250.0,0.0,30.0,13,48,12,2011,3,Missouri,Central,Green Tea
660,115.0,47.0,25.0,821.0,60.0,50.0,5,13,4,2010,3,Missouri,Central,Caffe Mocha
660,92.0,37.0,22.0,876.0,40.0,40.0,5,22,6,2010,1,Missouri,Central,Caffe Mocha
660,86.0,35.0,19.0,894.0,40.0,40.0,5,26,7,2011,4,Missouri,Central,Caffe Mocha
660,114.0,46.0,23.0,777.0,60.0,50.0,6,53,1,2010,4,Missouri,Central,Decaf Espresso
660,118.0,48.0,25.0,766.0,60.0,50.0,6,9,3,2010,0,Missouri,Central,Decaf Espresso
660,79.0,32.0,19.0,833.0,80.0,30.0,6,39,10,2010,4,Missouri,Central,Decaf Espresso
660,96.0,39.0,20.0,799.0,50.0,40.0,6,17,5,2011,6,Missouri,Central,Decaf Espresso
660,125.0,52.0,77.0,313.0,20.0,40.0,8,22,6,2010,1,Missouri,Central,Chamomile
660,133.0,93.0,52.0,840.0,10.0,70.0,9,13,4,2010,3,Missouri,Central,Lemon
660,136.0,98.0,53.0,973.0,0.0,80.0,9,17,5,2010,5,Missouri,Central,Lemon
660,115.0,104.0,55.0,1574.0,-10.0,80.0,9,35,9,2010,2,Missouri,Central,Lemon
660,167.0,120.0,57.0,1334.0,0.0,100.0,9,26,7,2011,4,Missouri,Central,Lemon
660,65.0,29.0,45.0,215.0,-10.0,20.0,12,30,8,2010,6,Missouri,Central,Earl Grey
660,73.0,29.0,47.0,169.0,-10.0,20.0,12,52,1,2011,5,Missouri,Central,Earl Grey
660,80.0,33.0,45.0,162.0,0.0,20.0,12,9,3,2011,1,Missouri,Central,Earl Grey
660,77.0,35.0,43.0,204.0,-10.0,30.0,12,22,6,2011,2,Missouri,Central,Earl Grey
660,58.0,24.0,42.0,212.0,-10.0,20.0,12,35,9,2011,3,Missouri,Central,Earl Grey
661,86.0,154.0,66.0,1832.0,-150.0,190.0,1,26,7,2011,4,California,West,Amaretto
661,628.0,272.0,113.0,1616.0,230.0,260.0,6,22,6,2011,2,California,West,Decaf Espresso
661,301.0,123.0,45.0,947.0,140.0,100.0,8,22,6,2010,1,California,West,Chamomile
661,265.0,108.0,42.0,971.0,120.0,80.0,8,39,10,2010,4,California,West,Chamomile
661,532.0,244.0,96.0,1213.0,190.0,200.0,9,22,6,2010,1,California,West,Lemon
661,559.0,241.0,96.0,1321.0,170.0,220.0,9,48,12,2011,3,California,West,Lemon
661,456.0,228.0,88.0,1459.0,150.0,210.0,4,53,1,2010,4,California,West,Caffe Latte
682,506.0,207.0,90.0,965.0,220.0,260.0,2,52,1,2011,5,Texas,South,Columbian
682,120.0,52.0,29.0,554.0,70.0,60.0,3,30,8,2010,6,Texas,South,Decaf Irish Cream
682,99.0,43.0,26.0,531.0,40.0,50.0,3,48,12,2010,2,Texas,South,Decaf Irish Cream
682,301.0,123.0,45.0,941.0,120.0,100.0,5,30,8,2010,6,Texas,South,Caffe Mocha
682,133.0,53.0,45.0,410.0,40.0,50.0,8,35,9,2011,3,Texas,South,Chamomile
682,130.0,52.0,46.0,-456.0,40.0,40.0,4,26,7,2011,4,Texas,South,Caffe Latte
682,194.0,72.0,55.0,-868.0,50.0,40.0,4,39,10,2011,5,Texas,South,Caffe Latte
707,96.0,141.0,68.0,1514.0,-110.0,170.0,1,22,6,2010,1,California,West,Amaretto
707,675.0,270.0,146.0,2041.0,370.0,340.0,2,9,3,2010,0,California,West,Columbian
707,912.0,364.0,178.0,2654.0,530.0,450.0,2,26,7,2010,3,California,West,Columbian
707,699.0,279.0,149.0,2642.0,350.0,330.0,2,48,12,2010,2,California,West,Columbian
707,749.0,302.0,148.0,2250.0,410.0,380.0,2,17,5,2011,6,California,West,Columbian
707,202.0,238.0,121.0,2797.0,-150.0,290.0,3,26,7,2010,3,California,West,Decaf Irish Cream
707,286.0,121.0,133.0,788.0,30.0,110.0,5,17,5,2011,6,California,West,Caffe Mocha
707,687.0,295.0,130.0,1714.0,250.0,280.0,6,30,8,2010,6,California,West,Decaf Espresso
707,532.0,228.0,107.0,1691.0,190.0,220.0,6,44,11,2010,0,California,West,Decaf Espresso
707,581.0,234.0,109.0,1282.0,200.0,220.0,6,5,2,2011,1,California,West,Decaf Espresso
707,456.0,209.0,85.0,969.0,170.0,170.0,9,13,4,2010,3,California,West,Lemon
707,190.0,83.0,40.0,623.0,60.0,70.0,10,53,1,2010,4,California,West,Mint
707,92.0,40.0,25.0,536.0,30.0,30.0,10,44,11,2010,0,California,West,Mint
707,150.0,54.0,27.0,456.0,60.0,30.0,12,52,1,2011,5,California,West,Earl Grey
